policy,reward
1,-60.39999999999985
1,-41.29999999999992
1,-18.799999999999997
1,-21.69999999999999
1,-81.50000000000009
1,-18.999999999999996
1,-143.50000000000094
1,-40.199999999999925
1,-20.199999999999992
1,-37.999999999999936
1,-16.900000000000006
1,-98.60000000000034
1,-185.20000000000152
1,-35.39999999999994
1,-65.89999999999986
1,-60.999999999999844
1,-20.79999999999999
1,-39.69999999999993
1,-17.100000000000005
1,-143.70000000000095
1,-44.6999999999999
1,-36.899999999999935
1,-18.5
1,-40.49999999999992
1,-58.099999999999866
1,-18.9
1,-37.99999999999993
1,-101.50000000000038
1,-41.79999999999992
1,-59.199999999999854
1,-70.19999999999993
1,-40.49999999999993
1,-139.4000000000009
1,-24.199999999999978
1,-80.10000000000007
1,-20.99999999999999
1,-19.199999999999996
1,-77.80000000000004
1,-43.19999999999992
1,-78.00000000000004
1,-21.69999999999999
1,-19.499999999999996
1,-17.8
1,-37.499999999999936
1,-20.39999999999999
1,-18.599999999999998
1,-19.799999999999994
1,-48.4999999999999
1,-59.19999999999986
1,-17.6
1,-78.70000000000005
1,-19.299999999999997
1,-18.4
1,-36.899999999999935
1,-18.3
1,-17.000000000000004
1,-71.49999999999993
1,-82.1000000000001
1,-18.0
1,-78.10000000000004
1,-18.999999999999996
1,-36.59999999999994
1,-60.89999999999986
1,-64.69999999999985
1,-16.500000000000007
1,-167.50000000000128
1,-20.89999999999999
1,-21.29999999999999
1,-19.899999999999995
1,-39.19999999999993
1,-69.99999999999991
1,-117.00000000000058
1,-36.499999999999936
1,-100.50000000000036
1,-37.79999999999993
1,-21.19999999999999
1,-38.69999999999993
1,-34.49999999999994
1,-37.29999999999993
1,-19.099999999999998
1,-96.8000000000003
1,-183.50000000000148
1,-17.700000000000003
1,-38.799999999999926
1,-18.799999999999997
1,-123.70000000000067
1,-18.4
1,-40.699999999999925
1,-39.299999999999926
1,-60.49999999999985
1,-18.599999999999998
1,-56.999999999999865
1,-122.70000000000067
1,-18.5
1,-62.599999999999845
1,-39.39999999999993
1,-123.90000000000069
1,-20.79999999999999
1,-42.29999999999992
1,-58.79999999999986
1,-19.499999999999996
1,-61.099999999999845
1,-95.40000000000028
1,-37.09999999999994
1,-79.20000000000006
1,-58.99999999999986
1,-101.30000000000037
1,-118.60000000000062
1,-26.39999999999997
1,-77.10000000000002
1,-19.999999999999993
1,-20.299999999999994
1,-59.99999999999985
1,-36.999999999999936
1,-41.19999999999992
1,-37.19999999999994
1,-78.10000000000005
1,-175.9000000000014
1,-42.099999999999916
1,-100.50000000000036
1,-42.69999999999992
1,-60.799999999999855
1,-44.799999999999905
1,-18.599999999999998
1,-20.59999999999999
1,-19.699999999999996
1,-81.30000000000008
1,-40.699999999999925
1,-17.000000000000004
1,-34.099999999999945
1,-19.199999999999996
1,-59.29999999999986
1,-19.999999999999993
1,-139.6000000000009
1,-19.699999999999996
1,-38.19999999999993
1,-41.19999999999992
1,-117.10000000000059
1,-80.00000000000006
1,-67.79999999999988
1,-60.59999999999985
1,-62.999999999999844
1,-41.89999999999992
1,-20.79999999999999
1,-18.0
1,-17.300000000000004
1,-18.599999999999998
1,-20.79999999999999
1,-102.60000000000038
1,-41.19999999999992
1,-18.0
1,-17.6
1,-17.200000000000003
1,-37.899999999999935
1,-40.99999999999992
1,-39.19999999999993
1,-41.39999999999992
1,-20.79999999999999
1,-22.099999999999987
1,-62.099999999999845
1,-40.59999999999992
1,-19.899999999999995
1,-82.00000000000009
1,-37.499999999999936
1,-19.899999999999995
1,-16.600000000000005
1,-19.099999999999998
1,-98.10000000000032
1,-36.29999999999993
1,-61.099999999999845
1,-68.7999999999999
1,-115.60000000000058
1,-78.70000000000005
1,-20.99999999999999
1,-41.09999999999992
1,-20.099999999999994
1,-140.4000000000009
1,-38.09999999999993
1,-19.199999999999996
1,-42.39999999999991
1,-87.20000000000016
1,-40.99999999999992
1,-41.29999999999992
1,-60.799999999999855
1,-61.39999999999985
1,-56.399999999999864
1,-17.900000000000002
1,-20.199999999999992
1,-20.39999999999999
1,-18.1
1,-41.099999999999916
1,-37.399999999999935
1,-36.899999999999935
1,-18.7
1,-19.699999999999996
1,-97.2000000000003
1,-60.59999999999985
1,-38.79999999999993
1,-18.799999999999997
1,-18.3
1,-100.20000000000036
1,-18.4
1,-79.80000000000007
1,-18.999999999999996
1,-19.399999999999995
1,-38.399999999999935
1,-158.60000000000116
1,-18.799999999999997
1,-42.39999999999991
1,-80.00000000000006
1,-38.09999999999993
1,-16.800000000000004
1,-40.199999999999925
1,-39.299999999999926
1,-201.10000000000176
1,-20.89999999999999
1,-19.899999999999995
1,-18.7
1,-60.49999999999985
1,-58.29999999999986
1,-21.899999999999988
1,-62.79999999999984
1,-118.6000000000006
1,-21.899999999999988
1,-39.299999999999926
1,-38.59999999999993
1,-100.60000000000036
1,-63.499999999999844
1,-19.299999999999997
1,-18.3
1,-18.1
1,-22.099999999999987
1,-17.500000000000004
1,-40.799999999999926
1,-40.79999999999992
1,-21.19999999999999
1,-18.4
1,-21.799999999999986
1,-38.09999999999993
1,-141.10000000000093
1,-48.199999999999896
1,-40.59999999999992
1,-20.89999999999999
1,-57.399999999999864
1,-72.89999999999996
1,-18.5
1,-97.90000000000032
1,-58.69999999999986
1,-17.8
1,-17.900000000000002
1,-40.199999999999925
1,-21.599999999999987
1,-95.8000000000003
1,-41.89999999999992
1,-39.09999999999993
1,-80.50000000000007
1,-68.89999999999989
1,-202.70000000000178
1,-56.899999999999864
1,-20.39999999999999
1,-57.19999999999986
1,-16.900000000000006
1,-59.299999999999855
1,-77.20000000000003
1,-18.9
1,-37.79999999999993
1,-76.70000000000002
1,-20.59999999999999
1,-17.500000000000004
1,-102.30000000000038
1,-138.80000000000086
1,-39.699999999999925
1,-17.500000000000004
1,-20.79999999999999
1,-21.799999999999986
1,-20.199999999999992
1,-100.30000000000035
1,-60.699999999999854
1,-78.70000000000005
1,-18.0
1,-80.70000000000007
1,-17.900000000000002
1,-20.199999999999992
1,-19.799999999999994
1,-38.29999999999993
1,-41.499999999999915
1,-18.599999999999998
1,-59.69999999999986
1,-40.29999999999992
1,-18.599999999999998
1,-39.09999999999993
1,-121.10000000000065
1,-19.399999999999995
1,-20.499999999999993
1,-118.10000000000059
1,-17.900000000000002
1,-20.59999999999999
1,-116.00000000000057
1,-59.59999999999985
1,-18.5
1,-178.90000000000146
1,-17.300000000000004
1,-39.39999999999993
1,-122.60000000000065
1,-117.6000000000006
1,-36.79999999999993
1,-18.3
1,-18.5
1,-76.80000000000001
1,-41.69999999999992
1,-39.199999999999925
1,-17.500000000000004
1,-19.399999999999995
1,-37.899999999999935
1,-18.4
1,-40.09999999999992
1,-20.79999999999999
1,-18.0
1,-225.7000000000021
1,-17.500000000000004
1,-17.100000000000005
1,-19.299999999999997
1,-38.699999999999925
1,-20.099999999999994
1,-59.699999999999854
1,-20.499999999999993
1,-59.49999999999985
1,-19.299999999999997
1,-38.69999999999993
1,-19.499999999999996
1,-21.29999999999999
1,-20.79999999999999
1,-18.999999999999996
1,-20.499999999999993
1,-39.59999999999992
1,-17.200000000000003
1,-17.500000000000004
1,-39.59999999999992
1,-181.8000000000015
1,-39.89999999999993
1,-100.30000000000034
1,-56.89999999999987
1,-280.40000000000117
1,-59.39999999999986
1,-19.699999999999996
1,-58.69999999999986
1,-40.49999999999992
1,-81.90000000000009
1,-20.59999999999999
1,-17.200000000000003
1,-41.19999999999992
1,-101.50000000000036
1,-339.1999999999979
1,-39.699999999999925
1,-102.40000000000036
1,-40.89999999999992
1,-37.999999999999936
1,-38.89999999999993
1,-101.70000000000037
1,-18.599999999999998
1,-57.899999999999864
1,-60.299999999999855
1,-183.3000000000015
1,-17.100000000000005
1,-63.89999999999984
1,-81.8000000000001
1,-41.19999999999992
1,-222.00000000000207
1,-41.69999999999992
1,-20.99999999999999
1,-17.300000000000004
1,-100.00000000000034
1,-77.60000000000004
1,-20.499999999999993
1,-40.69999999999992
1,-18.5
1,-18.9
1,-39.799999999999926
1,-18.4
1,-57.79999999999987
1,-41.19999999999992
1,-21.399999999999988
1,-82.20000000000009
1,-60.799999999999855
1,-64.49999999999984
1,-39.09999999999993
1,-20.499999999999993
1,-114.60000000000056
1,-58.59999999999986
1,-57.29999999999986
1,-122.90000000000066
1,-17.8
1,-61.999999999999844
1,-40.89999999999992
1,-37.29999999999993
1,-61.299999999999855
1,-81.00000000000009
1,-37.29999999999993
1,-21.09999999999999
1,-38.09999999999993
1,-136.10000000000085
1,-39.699999999999925
1,-36.19999999999994
1,-37.399999999999935
1,-22.199999999999985
1,-40.09999999999992
1,-159.20000000000118
1,-61.39999999999985
1,-99.90000000000036
1,-63.79999999999984
1,-40.99999999999992
1,-19.399999999999995
1,-19.999999999999993
1,-42.499999999999915
1,-18.1
1,-121.90000000000066
1,-19.499999999999996
1,-20.099999999999994
1,-61.59999999999985
1,-37.09999999999994
1,-17.6
1,-18.999999999999996
1,-38.799999999999926
1,-75.6
1,-39.39999999999993
1,-140.6000000000009
1,-141.40000000000094
1,-95.60000000000028
1,-76.4
1,-29.49999999999996
1,-57.89999999999986
1,-20.299999999999994
1,-37.899999999999935
1,-81.90000000000009
1,-60.89999999999985
1,-76.30000000000001
1,-18.1
1,-79.00000000000004
1,-41.49999999999992
1,-59.89999999999986
1,-62.89999999999984
1,-42.79999999999991
1,-158.40000000000114
1,-19.899999999999995
1,-139.3000000000009
1,-59.699999999999854
1,-59.89999999999986
1,-19.899999999999995
1,-167.1000000000013
1,-56.999999999999865
1,-54.199999999999875
1,-39.19999999999993
1,-21.799999999999986
1,-19.999999999999993
1,-19.099999999999998
1,-20.99999999999999
1,-19.899999999999995
1,-19.999999999999993
1,-17.8
1,-59.39999999999986
1,-162.50000000000122
1,-61.09999999999986
1,-18.599999999999998
1,-119.30000000000062
1,-62.89999999999984
1,-79.60000000000005
1,-19.699999999999996
1,-19.999999999999993
1,-17.400000000000002
1,-41.99999999999992
1,-38.69999999999993
1,-20.199999999999992
1,-18.1
1,-20.499999999999993
1,-18.7
1,-80.00000000000007
1,-158.90000000000117
1,-80.30000000000007
1,-38.59999999999993
1,-62.79999999999985
1,-97.70000000000032
1,-41.29999999999992
1,-17.400000000000002
1,-18.599999999999998
1,-43.99999999999991
1,-38.89999999999993
1,-20.299999999999994
1,-38.89999999999993
1,-40.59999999999992
1,-19.199999999999996
1,-49.49999999999989
1,-121.60000000000065
1,-41.999999999999915
1,-18.999999999999996
1,-22.099999999999987
1,-80.50000000000007
1,-81.20000000000007
1,-38.99999999999993
1,-37.899999999999935
1,-158.40000000000117
1,-80.30000000000007
1,-33.199999999999946
1,-59.59999999999986
1,-63.599999999999845
1,-19.699999999999996
1,-20.89999999999999
1,-62.29999999999985
1,-21.49999999999999
1,-78.40000000000003
1,-18.7
1,-61.299999999999855
1,-103.10000000000039
1,-60.09999999999985
1,-119.20000000000061
1,-38.69999999999993
1,-40.199999999999925
1,-56.69999999999987
1,-18.0
1,-71.59999999999995
1,-60.99999999999986
1,-17.700000000000003
1,-80.90000000000006
1,-38.499999999999936
1,-73.99999999999997
1,-18.2
1,-40.99999999999992
1,-19.599999999999994
1,-19.099999999999998
1,-55.99999999999987
1,-37.79999999999993
1,-21.599999999999987
1,-75.8
1,-60.99999999999985
1,-37.999999999999936
1,-80.10000000000007
1,-17.700000000000003
1,-81.30000000000008
1,-17.200000000000003
1,-19.899999999999995
1,-19.499999999999996
1,-17.8
1,-82.30000000000008
1,-17.500000000000004
1,-18.1
1,-37.89999999999993
1,-99.80000000000034
1,-25.799999999999972
1,-35.29999999999994
1,-20.699999999999992
1,-20.299999999999994
1,-117.20000000000057
1,-18.799999999999997
1,-20.39999999999999
1,-19.799999999999994
1,-77.60000000000004
1,-61.79999999999985
1,-120.50000000000064
1,-17.8
1,-65.39999999999985
1,-19.899999999999995
1,-18.1
1,-75.09999999999998
1,-20.499999999999993
1,-18.4
1,-31.399999999999952
1,-99.20000000000033
1,-101.30000000000037
1,-39.09999999999993
1,-18.4
1,-18.5
1,-18.599999999999998
1,-37.09999999999994
1,-60.99999999999986
1,-20.39999999999999
1,-17.200000000000003
1,-18.599999999999998
1,-37.79999999999993
1,-42.79999999999992
1,-41.299999999999926
1,-107.30000000000044
1,-42.599999999999916
1,-58.59999999999986
1,-103.60000000000039
1,-79.10000000000005
1,-39.99999999999993
1,-16.900000000000006
1,-19.499999999999996
1,-16.900000000000006
1,-52.69999999999988
1,-37.999999999999936
1,-37.499999999999936
1,-59.79999999999986
1,-57.399999999999864
1,-39.39999999999993
1,-18.5
1,-99.80000000000034
1,-80.00000000000007
1,-56.899999999999864
1,-62.29999999999985
1,-19.599999999999994
1,-17.900000000000002
1,-17.6
1,-58.19999999999986
1,-119.20000000000063
1,-100.50000000000034
1,-62.099999999999845
1,-39.99999999999992
1,-61.699999999999854
1,-17.100000000000005
1,-19.499999999999996
1,-60.99999999999986
1,-20.99999999999999
1,-18.0
1,-38.59999999999993
1,-55.29999999999987
1,-58.49999999999986
1,-20.39999999999999
1,-38.39999999999993
1,-41.99999999999992
1,-39.19999999999993
1,-39.89999999999992
1,-57.499999999999865
1,-61.89999999999984
1,-41.39999999999992
1,-38.69999999999993
1,-109.8000000000005
1,-160.60000000000122
1,-116.80000000000058
1,-38.49999999999993
1,-18.799999999999997
1,-58.49999999999986
1,-21.09999999999999
1,-95.90000000000029
1,-37.999999999999936
1,-57.59999999999986
1,-37.59999999999993
1,-93.10000000000025
1,-42.19999999999992
1,-180.50000000000145
1,-56.399999999999864
1,-59.399999999999864
1,-17.400000000000002
1,-122.00000000000065
1,-17.900000000000002
1,-40.89999999999992
1,-94.60000000000026
1,-19.299999999999997
1,-38.09999999999993
1,-40.199999999999925
1,-18.999999999999996
1,-17.100000000000005
1,-32.49999999999995
1,-22.299999999999986
1,-39.799999999999926
1,-39.99999999999992
1,-82.1000000000001
1,-38.19999999999993
1,-81.60000000000008
1,-119.50000000000061
1,-17.8
1,-179.40000000000146
1,-21.09999999999999
1,-17.700000000000003
1,-60.799999999999855
1,-101.10000000000035
1,-20.299999999999994
1,-39.59999999999992
1,-39.59999999999993
1,-79.70000000000006
1,-21.29999999999999
1,-17.500000000000004
1,-40.49999999999992
1,-18.4
1,-142.10000000000093
1,-58.29999999999986
1,-42.099999999999916
1,-61.29999999999985
1,-20.39999999999999
1,-19.099999999999998
1,-40.59999999999992
1,-60.09999999999985
1,-38.79999999999993
1,-39.699999999999925
1,-59.59999999999986
1,-60.99999999999985
1,-39.09999999999993
1,-17.300000000000004
1,-19.299999999999997
1,-83.10000000000011
1,-57.599999999999866
1,-154.7000000000011
1,-180.40000000000146
1,-20.79999999999999
1,-59.09999999999986
1,-78.10000000000004
1,-41.19999999999992
1,-18.3
1,-58.499999999999865
1,-19.099999999999998
1,-19.899999999999995
1,-61.19999999999985
1,-62.099999999999845
1,-22.799999999999983
1,-18.2
1,-17.100000000000005
1,-76.50000000000001
1,-59.49999999999986
1,-79.90000000000006
1,-38.49999999999993
1,-41.49999999999992
1,-40.49999999999992
1,-28.99999999999996
1,-59.199999999999854
1,-58.79999999999986
1,-80.00000000000007
1,-19.999999999999993
1,-36.999999999999936
1,-39.39999999999993
1,-16.800000000000004
1,-17.300000000000004
1,-18.4
1,-19.899999999999995
1,-39.29999999999993
1,-17.400000000000002
1,-77.10000000000004
1,-40.99999999999992
1,-77.80000000000004
1,-59.59999999999985
1,-216.80000000000197
1,-78.10000000000004
1,-20.099999999999994
1,-76.10000000000001
1,-59.99999999999985
1,-38.09999999999993
1,-58.69999999999986
1,-20.199999999999992
1,-60.299999999999855
1,-21.599999999999987
1,-58.999999999999865
1,-19.399999999999995
1,-58.99999999999986
1,-100.20000000000036
1,-61.89999999999985
1,-39.39999999999993
1,-56.49999999999987
1,-18.5
1,-39.89999999999993
1,-17.8
1,-182.4000000000015
1,-79.60000000000005
1,-38.89999999999993
1,-58.099999999999866
1,-58.29999999999986
1,-42.39999999999991
1,-17.500000000000004
1,-79.90000000000006
1,-38.59999999999993
1,-20.699999999999992
1,-58.79999999999986
1,-18.0
1,-58.99999999999986
1,-20.699999999999992
1,-19.399999999999995
1,-38.49999999999993
1,-17.900000000000002
1,-19.099999999999998
1,-20.299999999999994
1,-60.699999999999854
1,-39.09999999999993
1,-79.70000000000006
1,-20.99999999999999
1,-20.099999999999994
1,-17.6
1,-22.199999999999985
1,-18.3
1,-97.20000000000032
1,-18.999999999999996
1,-20.099999999999994
1,-38.19999999999993
1,-17.500000000000004
1,-57.49999999999986
1,-19.299999999999997
1,-63.499999999999844
1,-120.10000000000062
1,-21.29999999999999
1,-20.299999999999994
1,-33.199999999999946
1,-98.70000000000033
1,-56.899999999999864
1,-59.49999999999986
1,-39.19999999999993
1,-38.29999999999993
1,-57.999999999999865
1,-100.70000000000034
1,-131.20000000000076
1,-138.00000000000085
1,-117.80000000000061
1,-24.09999999999998
1,-20.299999999999994
1,-74.19999999999999
1,-119.50000000000061
1,-39.49999999999993
1,-199.30000000000175
1,-138.60000000000088
1,-221.40000000000202
1,-18.799999999999997
1,-81.40000000000009
1,-76.4
1,-98.60000000000034
1,-62.39999999999985
1,-18.9
1,-118.90000000000062
1,-57.19999999999987
1,-62.999999999999844
1,-82.0000000000001
1,-18.0
1,-21.19999999999999
1,-38.49999999999993
1,-20.199999999999992
1,-18.799999999999997
1,-20.199999999999992
1,-19.399999999999995
1,-18.3
1,-37.59999999999993
1,-99.90000000000035
1,-18.0
1,-17.500000000000004
1,-158.80000000000115
1,-20.499999999999993
1,-19.899999999999995
1,-343.6999999999976
1,-17.400000000000002
1,-186.60000000000156
1,-18.2
1,-18.5
1,-20.199999999999992
1,-40.59999999999992
1,-19.299999999999997
1,-97.9000000000003
1,-17.700000000000003
1,-77.80000000000004
1,-59.49999999999985
1,-17.000000000000004
1,-38.09999999999993
1,-17.100000000000005
1,-39.299999999999926
1,-20.099999999999994
1,-18.9
1,-18.1
1,-60.99999999999985
1,-21.799999999999986
1,-17.900000000000002
1,-38.799999999999926
1,-17.500000000000004
1,-19.699999999999996
1,-38.399999999999935
1,-19.299999999999997
1,-17.8
1,-81.20000000000007
1,-82.4000000000001
1,-58.69999999999986
1,-18.5
1,-38.79999999999993
1,-20.79999999999999
1,-61.79999999999985
1,-18.0
1,-79.30000000000005
1,-121.80000000000065
1,-81.90000000000009
1,-37.29999999999993
1,-37.399999999999935
1,-17.8
1,-58.69999999999986
1,-38.09999999999994
1,-41.79999999999992
1,-18.2
1,-18.1
1,-21.49999999999999
1,-19.199999999999996
1,-99.20000000000034
1,-104.8000000000004
1,-141.3000000000009
1,-81.80000000000008
1,-16.900000000000006
1,-17.6
1,-19.799999999999994
1,-137.8000000000009
1,-37.899999999999935
1,-20.99999999999999
1,-19.499999999999996
2,-100.50000000000034
2,-61.39999999999985
2,-103.3000000000004
2,-41.39999999999992
2,-37.09999999999994
2,-102.20000000000039
2,-80.70000000000007
2,-103.80000000000041
2,-20.299999999999994
2,-17.300000000000004
2,-40.699999999999925
2,-60.99999999999985
2,-36.89999999999994
2,-41.49999999999992
2,-40.699999999999925
2,-18.3
2,-61.49999999999985
2,-40.49999999999992
2,-41.39999999999992
2,-38.99999999999993
2,-41.79999999999992
2,-40.59999999999992
2,-64.69999999999985
2,-60.79999999999985
2,-21.899999999999988
2,-21.599999999999987
2,-102.80000000000038
2,-61.699999999999854
2,-20.299999999999994
2,-39.29999999999993
2,-40.79999999999992
2,-21.399999999999988
2,-39.59999999999992
2,-21.29999999999999
2,-150.00000000000105
2,-41.099999999999916
2,-213.30000000000192
2,-19.599999999999994
2,-21.19999999999999
2,-81.00000000000009
2,-21.399999999999988
2,-18.4
2,-18.5
2,-72.49999999999996
2,-20.59999999999999
2,-19.999999999999993
2,-61.19999999999985
2,-17.8
2,-122.40000000000067
2,-90.7000000000002
2,-39.99999999999993
2,-40.199999999999925
2,-19.699999999999996
2,-18.9
2,-42.19999999999992
2,-19.199999999999996
2,-42.999999999999915
2,-39.699999999999925
2,-62.199999999999854
2,-18.4
2,-100.90000000000036
2,-103.60000000000039
2,-61.79999999999985
2,-19.399999999999995
2,-59.59999999999986
2,-21.799999999999986
2,-62.89999999999984
2,-40.49999999999992
2,-39.09999999999992
2,-26.299999999999972
2,-87.70000000000017
2,-47.49999999999989
2,-125.6000000000007
2,-18.1
2,-39.299999999999926
2,-82.40000000000009
2,-40.699999999999925
2,-19.699999999999996
2,-41.299999999999926
2,-17.8
2,-40.29999999999992
2,-38.19999999999993
2,-41.89999999999992
2,-19.399999999999995
2,-18.9
2,-79.70000000000006
2,-79.60000000000007
2,-16.900000000000006
2,-20.499999999999993
2,-57.499999999999865
2,-40.39999999999992
2,-18.9
2,-39.49999999999993
2,-106.50000000000043
2,-19.299999999999997
2,-22.599999999999984
2,-69.29999999999991
2,-60.59999999999985
2,-41.39999999999992
2,-63.599999999999845
2,-107.80000000000047
2,-19.899999999999995
2,-64.09999999999984
2,-19.899999999999995
2,-102.30000000000037
2,-40.89999999999992
2,-19.799999999999994
2,-41.79999999999992
2,-43.499999999999915
2,-79.70000000000006
2,-40.59999999999992
2,-102.50000000000037
2,-19.299999999999997
2,-64.39999999999985
2,-40.89999999999992
2,-64.19999999999985
2,-59.69999999999986
2,-18.7
2,-143.80000000000095
2,-123.9000000000007
2,-35.999999999999936
2,-21.49999999999999
2,-80.30000000000007
2,-39.89999999999993
2,-18.9
2,-21.999999999999986
2,-41.39999999999992
2,-41.69999999999992
2,-18.4
2,-42.099999999999916
2,-17.700000000000003
2,-62.49999999999985
2,-20.89999999999999
2,-19.599999999999994
2,-58.19999999999986
2,-86.20000000000013
2,-58.799999999999855
2,-38.89999999999993
2,-41.69999999999992
2,-41.69999999999992
2,-104.30000000000041
2,-39.799999999999926
2,-59.49999999999986
2,-83.40000000000012
2,-18.1
2,-64.19999999999985
2,-44.09999999999991
2,-42.39999999999992
2,-39.99999999999993
2,-40.89999999999992
2,-21.29999999999999
2,-20.199999999999992
2,-22.699999999999985
2,-20.099999999999994
2,-18.1
2,-42.79999999999991
2,-18.799999999999997
2,-19.299999999999997
2,-37.899999999999935
2,-71.39999999999993
2,-22.199999999999985
2,-64.69999999999985
2,-55.999999999999865
2,-64.79999999999986
2,-40.09999999999992
2,-59.699999999999854
2,-80.50000000000007
2,-40.199999999999925
2,-38.699999999999925
2,-21.399999999999988
2,-21.19999999999999
2,-17.6
2,-18.799999999999997
2,-84.50000000000013
2,-21.599999999999987
2,-62.69999999999984
2,-18.5
2,-22.199999999999985
2,-27.599999999999966
2,-17.900000000000002
2,-41.999999999999915
2,-123.00000000000067
2,-18.999999999999996
2,-17.700000000000003
2,-61.29999999999985
2,-72.49999999999996
2,-21.09999999999999
2,-146.30000000000098
2,-99.60000000000034
2,-42.19999999999992
2,-83.4000000000001
2,-103.5000000000004
2,-19.099999999999998
2,-19.799999999999994
2,-85.20000000000013
2,-82.00000000000009
2,-80.70000000000007
2,-39.49999999999993
2,-19.499999999999996
2,-64.59999999999984
2,-122.80000000000067
2,-18.4
2,-30.699999999999957
2,-22.099999999999987
2,-41.19999999999992
2,-139.00000000000088
2,-57.59999999999986
2,-188.30000000000155
2,-41.099999999999916
2,-59.89999999999986
2,-18.9
2,-23.69999999999998
2,-18.2
2,-42.69999999999991
2,-42.499999999999915
2,-61.29999999999985
2,-21.19999999999999
2,-20.79999999999999
2,-18.3
2,-21.09999999999999
2,-40.99999999999992
2,-39.199999999999925
2,-46.5999999999999
2,-59.49999999999986
2,-85.40000000000015
2,-18.0
2,-18.0
2,-43.79999999999991
2,-43.29999999999991
2,-82.20000000000009
2,-21.29999999999999
2,-20.099999999999994
2,-143.80000000000095
2,-81.6000000000001
2,-59.399999999999864
2,-18.7
2,-86.70000000000014
2,-43.59999999999991
2,-104.9000000000004
2,-65.79999999999986
2,-62.99999999999985
2,-122.60000000000066
2,-20.699999999999992
2,-19.999999999999993
2,-110.10000000000049
2,-103.7000000000004
2,-61.99999999999985
2,-39.699999999999925
2,-21.399999999999988
2,-18.1
2,-106.20000000000044
2,-18.999999999999996
2,-19.499999999999996
2,-52.299999999999876
2,-21.19999999999999
2,-41.19999999999992
2,-18.799999999999997
2,-40.699999999999925
2,-40.29999999999992
2,-47.6999999999999
2,-46.6999999999999
2,-22.099999999999987
2,-40.99999999999992
2,-85.50000000000014
2,-21.799999999999986
2,-20.59999999999999
2,-62.599999999999845
2,-39.49999999999992
2,-103.8000000000004
2,-64.79999999999986
2,-37.499999999999936
2,-42.499999999999915
2,-18.599999999999998
2,-48.79999999999989
2,-71.49999999999994
2,-41.49999999999992
2,-40.199999999999925
2,-124.40000000000069
2,-19.199999999999996
2,-61.599999999999845
2,-81.10000000000008
2,-127.70000000000073
2,-20.79999999999999
2,-21.599999999999987
2,-18.9
2,-81.90000000000009
2,-60.99999999999986
2,-61.699999999999854
2,-38.79999999999993
2,-40.09999999999992
2,-20.59999999999999
2,-22.999999999999982
2,-69.89999999999992
2,-17.8
2,-42.39999999999991
2,-39.799999999999926
2,-17.6
2,-100.80000000000035
2,-31.79999999999995
2,-62.499999999999844
2,-59.199999999999854
2,-38.19999999999993
2,-20.39999999999999
2,-60.39999999999986
2,-19.899999999999995
2,-41.89999999999992
2,-21.19999999999999
2,-61.699999999999854
2,-19.799999999999994
2,-22.999999999999982
2,-61.79999999999985
2,-20.79999999999999
