policy,reward
2,-21.599999999999987
2,-21.599999999999987
2,-84.80000000000014
2,-20.89999999999999
2,-19.499999999999996
2,-60.299999999999855
2,-86.80000000000015
2,-21.899999999999988
2,-62.09999999999985
2,-146.70000000000098
2,-61.099999999999845
2,-63.89999999999984
2,-20.79999999999999
2,-19.499999999999996
2,-21.599999999999987
2,-18.9
2,-41.199999999999925
2,-21.599999999999987
2,-18.5
2,-20.79999999999999
2,-18.3
2,-118.40000000000062
2,-39.89999999999993
2,-61.09999999999985
2,-40.39999999999992
2,-59.59999999999986
2,-18.9
2,-108.80000000000045
2,-41.09999999999992
2,-20.299999999999994
2,-83.20000000000012
2,-17.900000000000002
2,-19.399999999999995
2,-130.00000000000077
2,-63.09999999999984
2,-106.30000000000042
2,-21.29999999999999
2,-63.999999999999844
2,-83.2000000000001
2,-18.7
2,-19.499999999999996
2,-103.50000000000038
2,-60.49999999999985
2,-21.19999999999999
2,-32.699999999999946
2,-21.399999999999988
2,-18.7
2,-101.30000000000037
2,-20.59999999999999
2,-128.2000000000007
2,-21.29999999999999
2,-17.8
2,-21.49999999999999
2,-103.50000000000038
2,-20.299999999999994
2,-20.499999999999993
2,-48.39999999999989
2,-20.39999999999999
2,-61.199999999999854
2,-40.699999999999925
2,-18.1
2,-105.70000000000041
2,-19.499999999999996
2,-58.89999999999986
2,-38.399999999999935
2,-82.00000000000009
2,-20.099999999999994
2,-56.499999999999865
2,-18.3
2,-23.299999999999983
2,-43.899999999999906
2,-53.799999999999876
2,-23.299999999999983
2,-41.49999999999992
2,-18.5
2,-22.199999999999985
2,-20.499999999999993
2,-81.70000000000009
2,-21.19999999999999
2,-40.49999999999992
2,-39.49999999999992
2,-21.49999999999999
2,-222.30000000000203
2,-61.09999999999985
2,-62.599999999999845
2,-38.799999999999926
2,-22.399999999999984
2,-69.69999999999992
2,-19.399999999999995
2,-36.999999999999936
2,-84.60000000000012
2,-18.4
2,-18.7
2,-22.699999999999985
2,-40.69999999999992
2,-43.499999999999915
2,-20.699999999999992
2,-123.90000000000069
2,-39.299999999999926
2,-31.79999999999995
2,-17.6
2,-21.399999999999988
2,-26.59999999999997
2,-40.199999999999925
2,-20.59999999999999
2,-18.5
2,-84.50000000000014
2,-39.59999999999992
2,-19.499999999999996
2,-39.799999999999926
2,-81.50000000000009
2,-189.0000000000016
2,-61.39999999999986
2,-63.59999999999984
2,-80.80000000000007
2,-18.999999999999996
2,-18.4
2,-20.99999999999999
2,-20.299999999999994
2,-18.9
2,-21.399999999999988
2,-54.69999999999987
2,-38.89999999999993
2,-59.39999999999986
2,-36.89999999999994
2,-83.60000000000011
2,-41.79999999999992
2,-37.999999999999936
2,-84.60000000000012
2,-20.699999999999992
2,-20.99999999999999
2,-43.99999999999991
2,-38.69999999999993
2,-104.50000000000041
2,-19.199999999999996
2,-42.499999999999915
2,-19.799999999999994
2,-84.20000000000013
2,-83.10000000000011
2,-42.19999999999992
2,-44.299999999999905
2,-41.499999999999915
2,-19.699999999999996
2,-42.39999999999992
2,-39.199999999999925
2,-20.299999999999994
2,-102.70000000000039
2,-20.39999999999999
2,-22.099999999999987
2,-18.0
2,-39.39999999999993
2,-21.49999999999999
2,-19.099999999999998
2,-125.40000000000072
2,-63.39999999999984
2,-104.90000000000042
2,-19.499999999999996
2,-38.299999999999926
2,-18.9
2,-19.799999999999994
2,-18.1
2,-61.89999999999984
2,-20.699999999999992
2,-42.599999999999916
2,-81.50000000000009
2,-21.799999999999986
2,-60.89999999999986
2,-21.899999999999988
2,-40.49999999999993
2,-60.89999999999986
2,-104.4000000000004
2,-19.199999999999996
2,-49.599999999999895
2,-41.79999999999992
2,-38.59999999999993
2,-19.599999999999994
2,-40.59999999999992
2,-60.199999999999854
2,-42.19999999999992
2,-17.8
2,-40.49999999999992
2,-57.99999999999986
2,-39.699999999999925
2,-41.09999999999992
2,-84.00000000000013
2,-18.599999999999998
2,-39.89999999999992
2,-126.80000000000074
2,-86.70000000000016
2,-61.299999999999855
2,-41.199999999999925
2,-63.19999999999985
2,-18.599999999999998
2,-39.39999999999993
2,-84.60000000000014
2,-18.0
2,-20.699999999999992
2,-18.999999999999996
2,-82.40000000000009
2,-19.199999999999996
2,-41.39999999999992
2,-45.8999999999999
2,-60.699999999999854
2,-19.899999999999995
2,-40.39999999999993
2,-42.39999999999991
2,-38.69999999999993
2,-22.399999999999984
2,-18.799999999999997
2,-42.89999999999991
2,-80.00000000000006
2,-37.79999999999993
2,-41.49999999999992
2,-18.7
2,-21.49999999999999
2,-17.6
2,-79.00000000000004
2,-53.59999999999987
2,-18.1
2,-123.50000000000067
2,-105.90000000000043
2,-19.099999999999998
2,-42.79999999999992
2,-60.699999999999854
2,-100.50000000000036
2,-38.99999999999993
2,-40.89999999999992
2,-17.8
2,-38.49999999999993
2,-39.09999999999993
2,-62.49999999999985
2,-79.20000000000006
2,-39.09999999999993
2,-21.29999999999999
2,-38.79999999999993
2,-20.299999999999994
2,-59.09999999999986
2,-92.40000000000023
2,-61.199999999999854
2,-63.99999999999984
2,-64.69999999999985
2,-19.999999999999993
2,-40.39999999999993
2,-66.09999999999987
2,-21.69999999999999
2,-36.999999999999936
2,-18.0
2,-41.299999999999926
2,-18.1
2,-39.39999999999993
2,-61.89999999999985
2,-20.99999999999999
2,-41.49999999999992
2,-18.799999999999997
2,-66.89999999999986
2,-18.7
2,-20.79999999999999
2,-21.49999999999999
2,-39.699999999999925
2,-102.80000000000038
2,-19.099999999999998
2,-60.49999999999986
2,-20.79999999999999
2,-39.39999999999993
2,-42.999999999999915
2,-39.19999999999993
2,-59.99999999999985
2,-60.49999999999986
2,-41.999999999999915
2,-18.2
2,-20.79999999999999
2,-18.5
2,-41.199999999999925
2,-40.09999999999993
2,-104.20000000000041
2,-61.499999999999844
2,-39.69999999999993
2,-62.49999999999985
2,-19.599999999999994
2,-17.700000000000003
2,-43.39999999999991
2,-19.999999999999993
2,-40.69999999999992
2,-58.59999999999986
2,-85.40000000000013
2,-18.4
2,-18.4
2,-43.59999999999991
2,-21.29999999999999
2,-19.699999999999996
2,-18.799999999999997
2,-39.49999999999992
2,-91.00000000000021
2,-21.899999999999988
2,-59.39999999999986
2,-18.2
2,-19.199999999999996
2,-39.39999999999993
2,-18.7
2,-60.99999999999985
2,-60.89999999999986
2,-20.499999999999993
2,-20.79999999999999
2,-42.49999999999992
2,-20.199999999999992
2,-106.00000000000043
2,-103.80000000000041
2,-20.199999999999992
2,-45.6999999999999
2,-59.89999999999986
2,-18.599999999999998
2,-41.59999999999992
2,-17.8
2,-18.4
2,-59.59999999999985
2,-41.19999999999992
2,-20.39999999999999
2,-99.40000000000033
2,-40.89999999999992
2,-77.00000000000001
2,-18.999999999999996
2,-18.3
2,-20.199999999999992
2,-17.900000000000002
2,-42.69999999999992
2,-21.899999999999988
2,-80.60000000000007
2,-63.19999999999984
2,-40.799999999999926
2,-20.699999999999992
2,-42.599999999999916
2,-63.39999999999984
2,-18.1
2,-20.099999999999994
2,-18.1
2,-21.19999999999999
2,-39.19999999999993
2,-127.00000000000071
2,-18.7
2,-42.79999999999992
2,-41.49999999999992
2,-18.4
2,-19.099999999999998
2,-34.79999999999994
2,-62.89999999999985
2,-39.89999999999993
2,-22.299999999999986
2,-45.399999999999906
2,-19.699999999999996
2,-19.499999999999996
2,-49.79999999999989
2,-81.60000000000008
2,-17.900000000000002
2,-18.599999999999998
2,-102.50000000000037
2,-18.599999999999998
2,-62.19999999999985
2,-20.199999999999992
2,-83.80000000000013
2,-49.499999999999886
2,-82.80000000000011
2,-20.99999999999999
2,-21.399999999999988
2,-41.39999999999992
2,-18.9
2,-81.20000000000009
2,-41.19999999999992
2,-69.3999999999999
2,-20.499999999999993
2,-19.299999999999997
2,-19.099999999999998
2,-22.299999999999986
2,-44.6999999999999
2,-28.79999999999996
2,-40.79999999999992
2,-41.199999999999925
2,-187.80000000000157
2,-39.59999999999993
2,-40.09999999999992
2,-18.5
2,-21.19999999999999
2,-17.400000000000002
2,-68.7999999999999
2,-20.99999999999999
2,-18.2
2,-43.79999999999991
2,-57.49999999999986
2,-123.60000000000069
2,-145.70000000000098
2,-44.899999999999906
2,-21.69999999999999
2,-19.799999999999994
2,-38.99999999999993
2,-18.5
2,-19.399999999999995
2,-40.199999999999925
2,-123.20000000000067
2,-19.699999999999996
2,-19.499999999999996
2,-39.59999999999993
2,-38.99999999999993
2,-18.9
2,-20.499999999999993
2,-183.90000000000154
2,-39.39999999999993
2,-42.29999999999992
2,-64.69999999999983
2,-62.89999999999985
2,-62.39999999999985
2,-61.39999999999985
2,-19.399999999999995
2,-165.90000000000126
2,-42.79999999999992
2,-45.09999999999991
2,-19.499999999999996
2,-105.00000000000041
2,-41.599999999999916
2,-21.69999999999999
2,-123.60000000000068
2,-21.19999999999999
2,-19.999999999999993
2,-107.00000000000045
2,-62.39999999999985
2,-21.999999999999986
2,-81.80000000000008
2,-19.099999999999998
2,-19.899999999999995
2,-86.60000000000015
2,-20.39999999999999
2,-18.799999999999997
2,-46.7999999999999
2,-20.79999999999999
2,-40.59999999999992
2,-81.30000000000008
2,-22.499999999999986
2,-58.299999999999855
2,-19.299999999999997
2,-59.89999999999986
2,-83.0000000000001
2,-101.20000000000037
2,-61.699999999999854
2,-39.49999999999993
2,-18.599999999999998
2,-61.299999999999855
2,-41.49999999999992
2,-38.59999999999993
2,-62.29999999999984
2,-21.09999999999999
2,-17.300000000000004
2,-20.199999999999992
2,-82.70000000000009
2,-58.29999999999986
2,-62.099999999999845
2,-18.599999999999998
2,-125.2000000000007
2,-19.599999999999994
2,-18.7
2,-40.699999999999925
2,-21.599999999999987
2,-40.99999999999992
2,-55.69999999999987
2,-42.79999999999992
2,-84.50000000000013
2,-19.899999999999995
2,-123.90000000000069
2,-63.69999999999984
2,-24.799999999999976
2,-103.50000000000041
2,-19.899999999999995
2,-17.6
2,-149.00000000000102
2,-39.39999999999993
2,-40.89999999999992
2,-19.799999999999994
2,-65.09999999999985
2,-62.499999999999844
2,-42.999999999999915
2,-62.89999999999985
2,-17.8
2,-19.299999999999997
2,-83.5000000000001
2,-18.799999999999997
2,-41.79999999999992
2,-19.799999999999994
2,-21.19999999999999
2,-105.80000000000041
2,-65.19999999999986
2,-40.299999999999926
2,-81.50000000000009
2,-19.299999999999997
2,-18.9
2,-42.599999999999916
2,-61.39999999999985
2,-61.49999999999986
2,-20.99999999999999
2,-41.29999999999992
2,-60.39999999999986
2,-36.59999999999994
2,-22.499999999999986
2,-20.699999999999992
2,-146.800000000001
2,-19.399999999999995
2,-18.0
2,-38.29999999999993
2,-82.20000000000009
2,-41.39999999999992
2,-20.39999999999999
2,-21.399999999999988
2,-40.09999999999992
2,-17.8
2,-19.599999999999994
2,-62.39999999999985
2,-39.89999999999993
2,-84.00000000000011
2,-122.60000000000066
2,-143.00000000000094
2,-38.799999999999926
2,-56.899999999999864
2,-18.799999999999997
2,-59.49999999999986
2,-21.799999999999986
2,-62.39999999999984
2,-41.29999999999992
2,-18.999999999999996
2,-103.10000000000039
2,-39.59999999999993
2,-17.700000000000003
2,-86.80000000000015
2,-18.0
2,-21.599999999999987
2,-103.70000000000039
2,-20.199999999999992
2,-59.29999999999986
2,-18.4
2,-59.799999999999855
2,-79.60000000000005
2,-40.699999999999925
2,-42.89999999999991
2,-43.09999999999991
2,-64.39999999999984
2,-20.199999999999992
2,-18.9
2,-60.39999999999986
2,-20.99999999999999
2,-41.39999999999992
2,-19.799999999999994
2,-42.89999999999991
2,-18.4
2,-17.8
2,-19.999999999999993
2,-179.50000000000148
2,-38.899999999999935
2,-62.699999999999854
2,-20.89999999999999
2,-39.59999999999993
2,-20.99999999999999
2,-19.099999999999998
2,-20.499999999999993
2,-165.10000000000124
2,-62.29999999999985
2,-58.19999999999986
2,-59.799999999999855
2,-151.00000000000102
2,-19.399999999999995
2,-41.09999999999992
2,-41.199999999999925
2,-20.099999999999994
2,-103.30000000000038
2,-93.40000000000025
2,-18.799999999999997
2,-57.099999999999866
2,-62.599999999999845
2,-58.499999999999865
2,-125.5000000000007
2,-125.6000000000007
2,-39.799999999999926
2,-79.30000000000005
2,-54.89999999999987
2,-28.399999999999963
2,-36.29999999999993
2,-64.19999999999985
2,-18.4
2,-19.099999999999998
2,-18.9
2,-19.299999999999997
2,-41.999999999999915
2,-64.99999999999984
2,-96.3000000000003
2,-148.90000000000103
2,-21.399999999999988
2,-168.6000000000013
2,-50.999999999999886
2,-21.49999999999999
2,-18.4
2,-32.59999999999995
2,-40.09999999999993
2,-17.700000000000003
2,-67.29999999999987
2,-62.89999999999984
2,-44.09999999999991
2,-81.10000000000008
2,-63.89999999999984
2,-46.0999999999999
2,-20.199999999999992
2,-84.90000000000013
2,-21.799999999999986
2,-18.799999999999997
2,-20.59999999999999
2,-42.89999999999991
2,-62.29999999999985
2,-40.09999999999992
2,-84.60000000000014
2,-61.09999999999985
2,-20.89999999999999
2,-18.9
2,-62.79999999999984
2,-38.799999999999926
2,-40.89999999999992
2,-18.0
2,-17.8
2,-20.79999999999999
2,-60.799999999999855
2,-60.09999999999986
2,-41.29999999999992
2,-42.49999999999992
2,-87.10000000000016
2,-18.9
2,-103.7000000000004
2,-19.399999999999995
2,-18.9
2,-21.999999999999986
2,-41.39999999999992
2,-20.79999999999999
2,-83.1000000000001
2,-42.29999999999992
2,-20.299999999999994
2,-18.599999999999998
2,-40.299999999999926
2,-39.69999999999993
2,-19.599999999999994
2,-85.00000000000013
2,-18.1
2,-63.499999999999844
2,-183.5000000000015
2,-39.59999999999992
2,-61.09999999999985
2,-59.99999999999985
2,-17.6
2,-20.89999999999999
2,-41.59999999999992
2,-19.799999999999994
2,-41.09999999999992
2,-23.099999999999984
2,-49.39999999999989
2,-21.49999999999999
2,-125.4000000000007
2,-37.89999999999993
2,-104.00000000000041
2,-63.19999999999984
2,-60.39999999999986
2,-18.4
2,-62.19999999999985
2,-187.40000000000154
2,-58.799999999999855
2,-40.39999999999993
2,-18.799999999999997
2,-20.499999999999993
2,-103.00000000000038
2,-61.59999999999985
2,-60.99999999999986
2,-39.89999999999992
2,-110.5000000000005
2,-18.4
2,-44.799999999999905
2,-20.99999999999999
2,-43.19999999999991
2,-142.90000000000094
2,-21.799999999999986
2,-100.70000000000036
2,-19.599999999999994
2,-17.700000000000003
2,-37.59999999999994
2,-60.89999999999985
2,-62.599999999999845
2,-21.19999999999999
2,-20.79999999999999
2,-38.29999999999993
2,-41.29999999999992
2,-20.79999999999999
2,-147.800000000001
3,-21.29999999999999
3,-21.999999999999986
3,-21.999999999999986
3,-22.499999999999986
3,-21.999999999999986
3,-22.199999999999985
3,-21.399999999999988
3,-21.69999999999999
3,-21.19999999999999
3,-21.69999999999999
3,-22.999999999999982
3,-21.09999999999999
3,-21.899999999999988
3,-21.69999999999999
3,-21.799999999999986
3,-24.799999999999976
3,-22.899999999999984
3,-24.599999999999977
3,-21.69999999999999
3,-22.599999999999984
3,-22.299999999999986
3,-21.19999999999999
3,-21.999999999999986
3,-21.29999999999999
3,-26.19999999999997
3,-21.19999999999999
3,-22.199999999999985
3,-21.599999999999987
3,-21.599999999999987
3,-21.29999999999999
3,-21.799999999999986
3,-21.399999999999988
3,-22.199999999999985
3,-21.599999999999987
3,-21.999999999999986
3,-22.599999999999984
3,-21.29999999999999
3,-21.999999999999986
3,-22.199999999999985
3,-21.999999999999986
3,-21.999999999999986
3,-21.29999999999999
3,-21.399999999999988
3,-21.399999999999988
3,-21.69999999999999
3,-21.799999999999986
3,-22.899999999999984
3,-21.399999999999988
3,-21.399999999999988
3,-21.599999999999987
3,-23.59999999999998
3,-23.59999999999998
3,-20.99999999999999
3,-21.29999999999999
3,-21.19999999999999
3,-24.699999999999978
3,-22.199999999999985
3,-21.29999999999999
3,-21.69999999999999
3,-22.499999999999986
3,-21.69999999999999
3,-21.29999999999999
3,-23.79999999999998
3,-21.599999999999987
3,-24.199999999999978
3,-21.69999999999999
3,-23.099999999999984
3,-21.29999999999999
3,-21.999999999999986
3,-21.09999999999999
3,-27.29999999999997
3,-22.199999999999985
3,-21.29999999999999
3,-26.299999999999972
3,-24.29999999999998
3,-20.99999999999999
3,-21.599999999999987
3,-25.699999999999974
3,-21.799999999999986
3,-21.29999999999999
3,-21.599999999999987
3,-25.699999999999974
3,-22.599999999999984
3,-21.29999999999999
3,-22.499999999999986
3,-21.599999999999987
3,-21.999999999999986
3,-21.29999999999999
3,-22.199999999999985
3,-21.69999999999999
3,-21.399999999999988
3,-21.69999999999999
3,-21.999999999999986
3,-23.19999999999998
3,-21.399999999999988
3,-21.19999999999999
3,-23.099999999999984
3,-21.799999999999986
3,-22.199999999999985
3,-21.599999999999987
3,-22.199999999999985
3,-21.999999999999986
3,-21.999999999999986
3,-23.79999999999998
3,-21.599999999999987
3,-21.399999999999988
3,-21.399999999999988
3,-23.99999999999998
3,-21.29999999999999
3,-21.29999999999999
3,-21.29999999999999
3,-22.499999999999986
3,-21.599999999999987
3,-21.999999999999986
3,-23.499999999999982
3,-22.199999999999985
3,-22.299999999999986
3,-21.799999999999986
3,-21.799999999999986
3,-22.999999999999982
3,-22.199999999999985
3,-21.999999999999986
3,-31.299999999999955
3,-21.399999999999988
3,-21.799999999999986
3,-21.999999999999986
3,-27.799999999999965
3,-21.999999999999986
3,-21.599999999999987
3,-22.599999999999984
3,-23.499999999999982
3,-22.199999999999985
3,-21.599999999999987
3,-24.399999999999977
3,-22.999999999999982
3,-23.19999999999998
3,-21.799999999999986
3,-21.69999999999999
3,-23.499999999999982
3,-21.899999999999988
3,-21.29999999999999
3,-21.09999999999999
3,-24.799999999999976
3,-22.799999999999983
3,-23.499999999999982
3,-21.399999999999988
3,-22.499999999999986
3,-25.099999999999977
3,-21.799999999999986
3,-23.499999999999982
3,-22.299999999999986
3,-21.399999999999988
3,-22.499999999999986
3,-21.69999999999999
3,-21.29999999999999
3,-22.199999999999985
3,-21.999999999999986
3,-24.49999999999998
3,-24.599999999999977
3,-21.29999999999999
3,-22.699999999999985
3,-21.399999999999988
3,-21.399999999999988
3,-22.699999999999985
3,-28.399999999999963
3,-21.19999999999999
3,-21.69999999999999
3,-21.599999999999987
3,-21.799999999999986
3,-22.199999999999985
3,-22.499999999999986
3,-25.599999999999973
3,-21.399999999999988
3,-21.29999999999999
3,-22.199999999999985
3,-21.999999999999986
3,-21.899999999999988
3,-21.599999999999987
3,-22.599999999999984
3,-21.599999999999987
3,-23.19999999999998
3,-21.29999999999999
3,-22.499999999999986
3,-20.99999999999999
3,-21.09999999999999
3,-21.999999999999986
3,-21.799999999999986
3,-22.499999999999986
3,-21.69999999999999
3,-21.399999999999988
3,-22.899999999999984
3,-21.999999999999986
3,-21.399999999999988
3,-21.799999999999986
3,-21.29999999999999
3,-21.69999999999999
3,-21.29999999999999
3,-21.399999999999988
3,-23.299999999999983
3,-21.29999999999999
3,-22.899999999999984
3,-21.09999999999999
3,-21.29999999999999
3,-22.499999999999986
3,-21.799999999999986
3,-22.199999999999985
3,-21.29999999999999
3,-21.09999999999999
3,-25.699999999999974
3,-23.299999999999983
3,-21.799999999999986
3,-21.999999999999986
3,-22.199999999999985
3,-22.199999999999985
3,-21.09999999999999
3,-21.999999999999986
3,-21.599999999999987
3,-21.399999999999988
3,-22.199999999999985
3,-21.599999999999987
3,-21.399999999999988
3,-21.599999999999987
3,-26.099999999999973
3,-21.799999999999986
3,-22.499999999999986
3,-21.599999999999987
3,-21.599999999999987
3,-21.399999999999988
3,-21.599999999999987
3,-21.999999999999986
3,-21.399999999999988
3,-21.399999999999988
3,-25.599999999999973
3,-21.29999999999999
3,-22.199999999999985
3,-26.299999999999972
3,-21.399999999999988
3,-21.899999999999988
3,-21.999999999999986
3,-24.199999999999978
3,-24.199999999999978
3,-21.29999999999999
3,-22.999999999999982
3,-21.19999999999999
3,-21.599999999999987
3,-21.399999999999988
3,-21.599999999999987
3,-21.399999999999988
3,-29.099999999999962
3,-21.999999999999986
3,-21.799999999999986
3,-21.399999999999988
3,-25.599999999999973
3,-22.199999999999985
3,-22.899999999999984
3,-21.69999999999999
3,-21.799999999999986
3,-20.99999999999999
3,-21.599999999999987
3,-21.999999999999986
3,-21.999999999999986
3,-21.999999999999986
3,-21.399999999999988
3,-21.999999999999986
3,-21.999999999999986
3,-21.69999999999999
3,-21.69999999999999
3,-22.499999999999986
3,-26.19999999999997
3,-22.199999999999985
3,-22.499999999999986
3,-21.599999999999987
3,-22.499999999999986
3,-21.19999999999999
3,-21.799999999999986
3,-21.599999999999987
3,-22.799999999999983
3,-21.09999999999999
3,-22.199999999999985
3,-21.69999999999999
3,-21.399999999999988
3,-21.599999999999987
3,-21.69999999999999
3,-24.799999999999976
3,-23.99999999999998
3,-25.499999999999975
3,-21.999999999999986
3,-21.399999999999988
3,-21.09999999999999
3,-21.399999999999988
3,-22.899999999999984
3,-22.799999999999983
3,-21.69999999999999
3,-22.199999999999985
3,-24.09999999999998
3,-22.199999999999985
3,-21.599999999999987
3,-22.199999999999985
3,-22.899999999999984
3,-21.599999999999987
3,-23.59999999999998
3,-21.399999999999988
3,-23.59999999999998
3,-21.29999999999999
3,-26.19999999999997
3,-22.499999999999986
3,-21.09999999999999
3,-23.59999999999998
3,-21.19999999999999
3,-23.89999999999998
3,-22.199999999999985
3,-23.69999999999998
3,-22.599999999999984
3,-22.499999999999986
3,-26.299999999999972
3,-22.399999999999984
3,-21.799999999999986
3,-24.999999999999975
3,-21.599999999999987
3,-21.599999999999987
3,-20.99999999999999
3,-26.69999999999997
3,-24.799999999999976
3,-21.69999999999999
3,-22.499999999999986
3,-22.499999999999986
3,-26.49999999999997
3,-23.39999999999998
3,-23.39999999999998
3,-22.399999999999984
3,-25.399999999999974
3,-24.199999999999978
3,-21.799999999999986
3,-21.799999999999986
3,-23.39999999999998
3,-21.799999999999986
3,-22.199999999999985
3,-21.399999999999988
3,-26.49999999999997
3,-21.999999999999986
3,-22.199999999999985
3,-21.999999999999986
3,-23.499999999999982
3,-21.999999999999986
3,-20.99999999999999
3,-25.099999999999977
3,-21.799999999999986
3,-21.799999999999986
3,-21.399999999999988
3,-22.999999999999982
3,-24.699999999999978
3,-22.199999999999985
3,-23.19999999999998
3,-21.599999999999987
3,-21.399999999999988
3,-21.29999999999999
3,-21.999999999999986
3,-23.79999999999998
3,-21.999999999999986
3,-22.699999999999985
3,-21.999999999999986
3,-21.399999999999988
3,-22.199999999999985
3,-21.399999999999988
3,-22.399999999999984
3,-21.899999999999988
3,-21.19999999999999
3,-22.199999999999985
3,-21.799999999999986
3,-22.499999999999986
3,-24.799999999999976
3,-25.199999999999974
3,-21.399999999999988
3,-21.799999999999986
3,-24.899999999999977
3,-21.399999999999988
3,-21.19999999999999
3,-24.799999999999976
3,-21.399999999999988
3,-21.29999999999999
3,-21.29999999999999
3,-25.099999999999977
3,-23.39999999999998
3,-22.499999999999986
3,-22.199999999999985
3,-21.999999999999986
3,-21.399999999999988
3,-21.19999999999999
3,-21.399999999999988
3,-22.199999999999985
3,-22.899999999999984
3,-21.19999999999999
3,-22.199999999999985
3,-28.299999999999965
3,-21.599999999999987
3,-21.999999999999986
3,-21.799999999999986
3,-22.599999999999984
3,-24.09999999999998
3,-21.399999999999988
3,-21.999999999999986
3,-22.199999999999985
3,-21.999999999999986
3,-21.599999999999987
3,-21.399999999999988
3,-21.399999999999988
3,-21.399999999999988
3,-21.29999999999999
3,-22.599999999999984
3,-21.999999999999986
3,-21.29999999999999
3,-24.599999999999977
3,-22.199999999999985
3,-21.399999999999988
3,-22.199999999999985
3,-21.09999999999999
3,-23.099999999999984
3,-25.499999999999975
3,-22.499999999999986
3,-23.69999999999998
3,-21.399999999999988
3,-21.69999999999999
3,-22.199999999999985
3,-21.29999999999999
3,-21.999999999999986
3,-21.09999999999999
3,-22.599999999999984
3,-22.199999999999985
3,-21.999999999999986
3,-21.399999999999988
3,-21.899999999999988
3,-21.599999999999987
3,-22.199999999999985
3,-22.499999999999986
3,-21.29999999999999
3,-21.69999999999999
3,-25.599999999999973
3,-25.699999999999974
3,-21.599999999999987
3,-21.599999999999987
3,-21.399999999999988
3,-21.29999999999999
3,-21.69999999999999
3,-22.199999999999985
3,-21.399999999999988
3,-22.499999999999986
3,-22.799999999999983
3,-21.999999999999986
3,-21.999999999999986
3,-22.999999999999982
3,-23.099999999999984
3,-21.29999999999999
3,-21.399999999999988
3,-25.599999999999973
3,-24.699999999999978
3,-21.599999999999987
3,-21.399999999999988
3,-23.19999999999998
3,-23.099999999999984
3,-23.19999999999998
3,-24.399999999999977
3,-21.399999999999988
3,-22.199999999999985
3,-21.599999999999987
3,-21.999999999999986
3,-22.599999999999984
3,-21.399999999999988
3,-21.399999999999988
3,-21.799999999999986
3,-21.19999999999999
3,-28.899999999999963
3,-21.69999999999999
3,-22.499999999999986
3,-22.199999999999985
3,-22.499999999999986
3,-20.99999999999999
3,-22.399999999999984
3,-22.399999999999984
3,-24.799999999999976
3,-21.29999999999999
3,-21.399999999999988
3,-22.799999999999983
3,-21.399999999999988
3,-21.599999999999987
3,-21.999999999999986
3,-22.899999999999984
3,-21.09999999999999
3,-21.899999999999988
3,-21.999999999999986
3,-21.599999999999987
3,-21.29999999999999
3,-21.799999999999986
3,-22.599999999999984
3,-21.09999999999999
3,-21.899999999999988
3,-21.999999999999986
3,-22.199999999999985
3,-21.29999999999999
3,-21.399999999999988
3,-22.499999999999986
3,-21.799999999999986
3,-21.599999999999987
3,-21.999999999999986
3,-25.099999999999977
3,-21.399999999999988
3,-23.59999999999998
3,-21.09999999999999
3,-21.599999999999987
3,-21.399999999999988
3,-22.999999999999982
3,-22.199999999999985
3,-21.19999999999999
3,-21.799999999999986
3,-23.099999999999984
3,-21.999999999999986
3,-21.799999999999986
3,-21.29999999999999
3,-21.399999999999988
3,-24.399999999999977
3,-21.399999999999988
3,-21.399999999999988
3,-23.499999999999982
3,-21.69999999999999
3,-21.19999999999999
3,-21.999999999999986
3,-21.599999999999987
3,-21.899999999999988
3,-25.099999999999977
3,-25.499999999999975
3,-21.999999999999986
3,-21.999999999999986
3,-21.899999999999988
3,-24.999999999999975
3,-22.499999999999986
3,-21.69999999999999
3,-25.099999999999977
3,-21.899999999999988
3,-22.399999999999984
3,-21.19999999999999
3,-22.199999999999985
3,-21.999999999999986
3,-21.799999999999986
3,-21.799999999999986
3,-22.199999999999985
3,-22.199999999999985
3,-21.899999999999988
3,-21.399999999999988
3,-21.399999999999988
3,-22.799999999999983
3,-23.59999999999998
3,-21.29999999999999
3,-21.799999999999986
3,-21.19999999999999
3,-21.399999999999988
3,-21.29999999999999
3,-21.999999999999986
3,-22.199999999999985
3,-21.799999999999986
3,-21.599999999999987
3,-21.69999999999999
3,-21.799999999999986
3,-22.199999999999985
3,-21.599999999999987
3,-22.199999999999985
3,-22.199999999999985
3,-22.399999999999984
3,-23.39999999999998
3,-22.499999999999986
3,-21.799999999999986
3,-21.19999999999999
3,-21.999999999999986
3,-21.399999999999988
3,-22.399999999999984
3,-21.19999999999999
3,-21.29999999999999
3,-22.699999999999985
3,-21.799999999999986
3,-21.69999999999999
3,-22.499999999999986
3,-22.199999999999985
3,-22.299999999999986
3,-25.699999999999974
3,-21.999999999999986
3,-21.69999999999999
3,-21.999999999999986
3,-26.69999999999997
3,-27.199999999999967
3,-22.399999999999984
3,-21.29999999999999
3,-21.69999999999999
3,-21.29999999999999
3,-24.49999999999998
3,-21.09999999999999
3,-21.799999999999986
3,-22.499999999999986
3,-22.499999999999986
3,-21.69999999999999
3,-21.999999999999986
3,-22.899999999999984
3,-23.19999999999998
3,-21.799999999999986
3,-21.799999999999986
3,-21.999999999999986
3,-21.799999999999986
3,-22.399999999999984
3,-21.999999999999986
3,-21.399999999999988
